"ID","Date","Marché","Côté","Type d'ordre","Quantité","Prix","Total","Frais","Fee Currency","TWAP"
"9954870549","2022-09-12T11:26:58.671059+00:00","NEAR-PERP","sell","Market","17.8","5.25","93.45","0.06345255","USD","false"
"9954771889","2022-09-12T11:18:28.126508+00:00","AAVE-PERP","sell","Market","0.12","95.75","11.49","0.00780171","USD","false"
"9954549715","2022-09-12T11:00:16.422383+00:00","ATOM-PERP","buy","Market","5.76","16.315","93.9744","0.0638086176","USD","false"
"9954549505","2022-09-12T11:00:15.210483+00:00","AAVE-PERP","buy","Market","0.12","94.91","11.389199999999999","0.0077332668","USD","false"
"9954176947","2022-09-12T10:30:09.368641+00:00","NEAR-PERP","buy","Market","17.8","5.201","92.5778","0.0628603262","USD","false"
"9954106880","2022-09-12T10:24:29.019741+00:00","NEAR-PERP","sell","Market","17.8","5.25","93.45","0.06345255","USD","false"
"9954091529","2022-09-12T10:23:28.457196+00:00","ATOM-PERP","sell","Market","5.79","16.2145","93.881955","0.063745847445","USD","false"
"9954053286","2022-09-12T10:20:50.038233+00:00","AAVE-PERP","sell","Market","0.12","94.04","11.2848","0.0076623792","USD","false"
"9953653539","2022-09-12T10:00:20.689874+00:00","ATOM-PERP","buy","Market","5.79","16.044","92.89476","0.06307554204","USD","false"
"9953653351","2022-09-12T10:00:19.844224+00:00","NEAR-PERP","buy","Market","17.8","5.201","92.5778","0.0628603262","USD","false"
"9953653059","2022-09-12T10:00:18.937209+00:00","DOT-PERP","buy","Market","1.5","7.972","11.958","0.008119482","USD","false"
"9953652655","2022-09-12T10:00:17.091120+00:00","1INCH-PERP","buy","Market","139","0.6658","92.5462","0.0628388698","USD","false"
"9953244462","2022-09-12T09:32:53.897728+00:00","NEAR-PERP","sell","Market","17.7","5.215","92.3055","0.0626754345","USD","false"
"9953190786","2022-09-12T09:30:09.880013+00:00","NEAR-PERP","buy","Market","17.7","5.191","91.88069999999999","0.0623869953","USD","false"
"9953122831","2022-09-12T09:24:26.454542+00:00","DOT-PERP","sell","Market","1.5","7.879","11.8185","0.0080247615","USD","false"
"9953083259","2022-09-12T09:21:25.147239+00:00","ATOM-PERP","sell","Market","5.77","16.0445","92.576765","0.062859623435","USD","false"
"9953000303","2022-09-12T09:12:55.933586+00:00","1INCH-PERP","sell","Market","138","0.6653","91.8114","0.0623399406","USD","false"
"9952897489","2022-09-12T09:04:56.731437+00:00","NEAR-PERP","sell","Market","17.9","5.138","91.97019999999999","0.0624477658","USD","false"
"9952836578","2022-09-12T09:00:28.468930+00:00","ATOM-PERP","buy","Market","5.77","15.892","91.69684","0.06226215436","USD","false"
"9952836398","2022-09-12T09:00:27.270035+00:00","LINK-PERP","buy","Market","14.5","8.077","117.1165","0.0795221035","USD","false"
"9952836396","2022-09-12T09:00:27.270035+00:00","LINK-PERP","buy","Market","0.2","8.0765","1.6153","0.0010967887","USD","false"
"9952836156","2022-09-12T09:00:26.043796+00:00","NEAR-PERP","buy","Market","17.9","5.116","91.57639999999999","0.0621803756","USD","false"
"9952835653","2022-09-12T09:00:25.325348+00:00","DOT-PERP","buy","Market","1.5","7.838","11.757","0.007983003","USD","false"
"9952835467","2022-09-12T09:00:24.385217+00:00","1INCH-PERP","buy","Market","138","0.6609","91.2042","0.0619276518","USD","false"
"9952834501","2022-09-12T09:00:18.463423+00:00","AAVE-PERP","buy","Market","0.12","93.44","11.2128","0.0076134912","USD","false"
"9952834217","2022-09-12T09:00:17.041370+00:00","CHZ-PERP","buy","Market","570","0.207795","118.44315","0.08042289885","USD","false"
"9952834063","2022-09-12T09:00:15.881832+00:00","CRV-PERP","buy","Market","18","1.1989","21.5802","0.0146529558","USD","false"
"9952510469","2022-09-12T08:38:35.469117+00:00","DOT-PERP","sell","Market","1.5","7.827","11.7405","0.0079717995","USD","false"
"9952414213","2022-09-12T08:32:55.152026+00:00","AAVE-PERP","sell","Market","0.13","92.67","12.0471","0.0081799809","USD","false"
"9952261466","2022-09-12T08:23:43.882665+00:00","NEAR-PERP","buy","Market","20.1","4.927","99.0327","0.0672432033","USD","false"
"9951911894","2022-09-12T08:00:27.200371+00:00","AAVE-PERP","buy","Market","0.13","91.82","11.9366","0.0081049514","USD","false"
"9951910350","2022-09-12T08:00:22.834448+00:00","DOT-PERP","buy","Market","1.5","7.771","11.6565","0.0079147635","USD","false"
"9950937916","2022-09-12T06:30:14.060484+00:00","NEAR-PERP","sell","Market","5.4","4.717","25.471799999999998","0.0172953522","USD","false"
"9950937914","2022-09-12T06:30:14.060484+00:00","NEAR-PERP","sell","Market","2.1","4.717","9.9057","0.0067259703","USD","false"
"9950937912","2022-09-12T06:30:14.060484+00:00","NEAR-PERP","sell","Market","2.1","4.717","9.9057","0.0067259703","USD","false"
"9950937910","2022-09-12T06:30:14.060484+00:00","NEAR-PERP","sell","Market","2.1","4.717","9.9057","0.0067259703","USD","false"
"9950937908","2022-09-12T06:30:14.060484+00:00","NEAR-PERP","sell","Market","2.1","4.717","9.9057","0.0067259703","USD","false"
"9950937906","2022-09-12T06:30:14.060484+00:00","NEAR-PERP","sell","Market","2.1","4.717","9.9057","0.0067259703","USD","false"
"9950937904","2022-09-12T06:30:14.060484+00:00","NEAR-PERP","sell","Market","2.1","4.717","9.9057","0.0067259703","USD","false"
"9950937902","2022-09-12T06:30:14.060484+00:00","NEAR-PERP","sell","Market","2.1","4.717","9.9057","0.0067259703","USD","false"
"9949033162","2022-09-12T03:00:09.162973+00:00","DOT-PERP","sell","Market","1.6","7.675","12.280000000000001","0.00833812","USD","false"
"9949032738","2022-09-12T03:00:07.693895+00:00","LINK-PERP","sell","Market","12.1","7.997","96.7637","0.0657025523","USD","false"
"9949032736","2022-09-12T03:00:07.693895+00:00","LINK-PERP","sell","Market","0.6","7.9975","4.7985","0.0032581815","USD","false"
"9949032734","2022-09-12T03:00:07.693895+00:00","LINK-PERP","sell","Market","2.7","7.998","21.594600000000003","0.0146627334","USD","false"
"9949032732","2022-09-12T03:00:07.693895+00:00","LINK-PERP","sell","Market","0.2","7.998","1.5996000000000001","0.0010861284","USD","false"
"9949032730","2022-09-12T03:00:07.693895+00:00","LINK-PERP","sell","Market","0.2","7.999","1.5998","0.0010862642","USD","false"
"9949032728","2022-09-12T03:00:07.693895+00:00","LINK-PERP","sell","Market","0.2","7.999","1.5998","0.0010862642","USD","false"
"9949032726","2022-09-12T03:00:07.693895+00:00","LINK-PERP","sell","Market","0.2","7.9995","1.5999","0.0010863321","USD","false"
"9948956911","2022-09-12T02:53:34.091168+00:00","AAVE-PERP","sell","Market","0.14","90.52","12.6728","0.0086048312","USD","false"
"9948740121","2022-09-12T02:38:02.941364+00:00","1INCH-PERP","sell","Market","155","0.6439","99.8045","0.0677672555","USD","false"
"9948651837","2022-09-12T02:30:10.540499+00:00","NEAR-PERP","sell","Market","20.6","4.86","100.11600000000001","0.067978764","USD","false"
"9948125440","2022-09-12T02:00:26.235489+00:00","AAVE-PERP","buy","Market","0.14","93.05","13.027000000000001","0.008845333","USD","false"
"9948124695","2022-09-12T02:00:23.887221+00:00","DOT-PERP","buy","Market","1.6","7.852","12.563200000000002","0.0085304128","USD","false"
"9948123553","2022-09-12T02:00:21.836339+00:00","LINK-PERP","buy","Market","15.6","8.224","128.2944","0.0871118976","USD","false"
"9948123551","2022-09-12T02:00:21.836339+00:00","LINK-PERP","buy","Market","0.2","8.224","1.6448","0.0011168192","USD","false"
"9948123549","2022-09-12T02:00:21.836339+00:00","LINK-PERP","buy","Market","0.2","8.2225","1.6445","0.0011166155","USD","false"
"9948123547","2022-09-12T02:00:21.836339+00:00","LINK-PERP","buy","Market","0.2","8.2215","1.6443000000000003","0.0011164797","USD","false"
"9948123286","2022-09-12T02:00:20.950308+00:00","NEAR-PERP","buy","Market","13.5","4.969","67.0815","0.0455483385","USD","false"
"9948123284","2022-09-12T02:00:20.950308+00:00","NEAR-PERP","buy","Market","0.1","4.969","0.49690000000000006","0.0003373951","USD","false"
"9948123282","2022-09-12T02:00:20.950308+00:00","NEAR-PERP","buy","Market","0.9","4.968","4.4712000000000005","0.0030359448","USD","false"
"9948123280","2022-09-12T02:00:20.950308+00:00","NEAR-PERP","buy","Market","5.4","4.968","26.8272","0.0182156688","USD","false"
"9948123278","2022-09-12T02:00:20.950308+00:00","NEAR-PERP","buy","Market","0.7","4.968","3.4776","0.0023612904","USD","false"
"9948122049","2022-09-12T02:00:17.989839+00:00","1INCH-PERP","buy","Market","62","0.6631","41.1122","0.0279151838","USD","false"
"9948122047","2022-09-12T02:00:17.989839+00:00","1INCH-PERP","buy","Market","93","0.663","61.659000000000006","0.041866461","USD","false"
"9947315266","2022-09-12T01:30:12.456356+00:00","LINK-PERP","sell","Market","3.2","8.1025","25.927999999999997","0.017605112","USD","false"
"9947315264","2022-09-12T01:30:12.456356+00:00","LINK-PERP","sell","Market","13.3","8.103","107.7699","0.0731757621","USD","false"
"9946914466","2022-09-12T01:00:13.325894+00:00","LINK-PERP","buy","Market","16.5","8.0045","132.07425","0.08967841575","USD","false"
"9946518249","2022-09-12T00:30:09.782141+00:00","NEAR-PERP","sell","Market","20.6","4.846","99.8276","0.0677829404","USD","false"
"9946391931","2022-09-12T00:17:21.542404+00:00","LINK-PERP","sell","Market","6.7","8.167","54.7189","0.0371541331","USD","false"
"9946391929","2022-09-12T00:17:21.542404+00:00","LINK-PERP","sell","Market","9.6","8.167","78.4032","0.0532357728","USD","false"
"9946170049","2022-09-12T00:00:37.145015+00:00","LINK-PERP","buy","Market","3.8","8.028","30.5064","0.0207138456","USD","false"
"9946170047","2022-09-12T00:00:37.145015+00:00","LINK-PERP","buy","Market","0.2","8.028","1.6056000000000001","0.0010902024","USD","false"
"9946170045","2022-09-12T00:00:37.145015+00:00","LINK-PERP","buy","Market","0.2","8.027","1.6054","0.0010900666","USD","false"
"9946170043","2022-09-12T00:00:37.145015+00:00","LINK-PERP","buy","Market","12.1","8.0265","97.12065","0.06594492135","USD","false"
"9946169899","2022-09-12T00:00:36.614583+00:00","NEAR-PERP","buy","Market","20.6","4.885","100.631","0.068328449","USD","false"
"9945932874","2022-09-11T23:37:45.669059+00:00","NEAR-PERP","sell","Market","14.6","4.908","71.6568","0.0486549672","USD","false"
"9945932872","2022-09-11T23:37:45.669059+00:00","NEAR-PERP","sell","Market","0.5","4.909","2.4545","0.0016666055","USD","false"
"9945932870","2022-09-11T23:37:45.669059+00:00","NEAR-PERP","sell","Market","5.4","4.909","26.5086","0.0179993394","USD","false"
"9945932868","2022-09-11T23:37:45.669059+00:00","NEAR-PERP","sell","Market","0.1","4.909","0.4909","0.0003333211","USD","false"
"9945868158","2022-09-11T23:30:12.109634+00:00","NEAR-PERP","buy","Market","20.6","4.89","100.734","0.068398386","USD","false"
"9945114625","2022-09-11T22:00:42.646359+00:00","MATIC-PERP","sell","Market","30","0.880315","26.40945","0.01793201655","USD","false"
"9944972938","2022-09-11T21:53:05.339803+00:00","CRV-PERP","buy","Market","64","1.15835","74.1344","0.0503372576","USD","false"
"9944478290","2022-09-11T21:00:11.215963+00:00","NEAR-PERP","sell","Market","20.1","4.826","97.0026","0.0658647654","USD","false"
"9943895054","2022-09-11T20:08:36.542281+00:00","LINK-PERP","sell","Market","15.5","8.034","124.52700000000002","0.084553833","USD","false"
"9943895052","2022-09-11T20:08:36.542281+00:00","LINK-PERP","sell","Market","0.2","8.0345","1.6069","0.0010910851","USD","false"
"9943895050","2022-09-11T20:08:36.542281+00:00","LINK-PERP","sell","Market","0.2","8.035","1.6070000000000002","0.001091153","USD","false"
"9943895048","2022-09-11T20:08:36.542281+00:00","LINK-PERP","sell","Market","0.2","8.036","1.6072","0.0010912888","USD","false"
"9943822260","2022-09-11T20:00:17.044859+00:00","LINK-PERP","buy","Market","16.1","7.9675","128.27675000000002","0.08709991325","USD","false"
"9943458418","2022-09-11T19:00:12.245916+00:00","CRV-PERP","sell","Market","82","1.2051","98.8182","0.0670975578","USD","false"
"9942990016","2022-09-11T18:00:15.646745+00:00","NEAR-PERP","buy","Market","20.1","4.996","100.41960000000002","0.0681849084","USD","false"
"9942989716","2022-09-11T18:00:14.126500+00:00","DOT-PERP","sell","Market","1.6","7.74","12.384","0.008408736","USD","false"
"9942812011","2022-09-11T17:42:16.755433+00:00","NEAR-PERP","sell","Market","11.6","5.024","58.2784","0.0395710336","USD","false"
"9942812009","2022-09-11T17:42:16.755433+00:00","NEAR-PERP","sell","Market","0.1","5.024","0.5024000000000001","0.0003411296","USD","false"
"9942812007","2022-09-11T17:42:16.755433+00:00","NEAR-PERP","sell","Market","4.2","5.024","21.1008","0.0143274432","USD","false"
"9942812005","2022-09-11T17:42:16.755433+00:00","NEAR-PERP","sell","Market","4.2","5.024","21.1008","0.0143274432","USD","false"
"9942622369","2022-09-11T17:30:10.093366+00:00","NEAR-PERP","buy","Market","18.4","5.004","92.07359999999998","0.0625179744","USD","false"
"9942622367","2022-09-11T17:30:10.093366+00:00","NEAR-PERP","buy","Market","1.7","5.003","8.5051","0.0057749629","USD","false"
"9942434196","2022-09-11T17:06:10.212638+00:00","NEAR-PERP","sell","Limit","20.1","5.009","100.68090000000001","0.0195320946","USD","false"
"9942374019","2022-09-11T17:00:13.997436+00:00","NEAR-PERP","buy","Market","20.1","4.975","99.9975","0.0678983025","USD","false"
"9942373867","2022-09-11T17:00:12.695269+00:00","DOT-PERP","buy","Market","1.4","7.793","10.9102","0.0074080258","USD","false"
"9942373865","2022-09-11T17:00:12.695269+00:00","DOT-PERP","buy","Market","0.2","7.793","1.5586000000000002","0.0010582894","USD","false"
"9942373771","2022-09-11T17:00:12.124830+00:00","CHZ-PERP","sell","Market","610","0.207988","126.87268","0.08614654972","USD","false"
"9942252725","2022-09-11T16:46:01.685361+00:00","NEAR-PERP","sell","Market","20.7","4.877","100.95389999999999","0.0685476981","USD","false"
"9941799417","2022-09-11T16:00:19.099365+00:00","CHZ-PERP","buy","Market","610","0.209174","127.59614","0.08663777906","USD","false"
"9941522698","2022-09-11T15:30:10.244025+00:00","NEAR-PERP","buy","Market","20.7","4.79","99.15299999999999","0.067324887","USD","false"
"9941289796","2022-09-11T15:00:14.888816+00:00","DOT-PERP","sell","Market","1.7","7.724","13.1308","0.0089158132","USD","false"
"9941289680","2022-09-11T15:00:14.380179+00:00","CHZ-PERP","sell","Market","620","0.208601","129.33262","0.08781684898","USD","false"
"9940817349","2022-09-11T14:00:09.991124+00:00","LINK-PERP","sell","Market","4","7.922","31.688","0.021516152","USD","false"
"9940817347","2022-09-11T14:00:09.991124+00:00","LINK-PERP","sell","Market","0.2","7.922","1.5844","0.0010758076","USD","false"
"9940817345","2022-09-11T14:00:09.991124+00:00","LINK-PERP","sell","Market","12.1","7.923","95.86829999999999","0.0650945757","USD","false"
"9940817343","2022-09-11T14:00:09.991124+00:00","LINK-PERP","sell","Market","0.7","7.923","5.5461","0.0037658019","USD","false"
"9940479580","2022-09-11T13:15:10.799808+00:00","CRV-PERP","sell","Market","87","1.21875","106.03125","0.07199521875","USD","false"
"9940299085","2022-09-11T13:00:15.172926+00:00","DOT-PERP","buy","Market","1.5","7.85","11.774999999999999","0.007995225","USD","false"
"9940299083","2022-09-11T13:00:15.172926+00:00","DOT-PERP","buy","Market","0.2","7.848","1.5696","0.0010657584","USD","false"
"9938654072","2022-09-11T09:00:13.475803+00:00","LINK-PERP","buy","Market","17","8.0855","137.4535","0.0933309265","USD","false"
"9938553790","2022-09-11T08:47:26.947929+00:00","LINK-PERP","sell","Market","17.4","8.151","141.82739999999998","0.0963008046","USD","false"
"9938157625","2022-09-11T08:00:13.577761+00:00","CHZ-PERP","buy","Market","620","0.219269","135.94678","0.09230786362","USD","false"
"9937165406","2022-09-11T06:30:35.181015+00:00","DOT-PERP","sell","Market","1.7","7.667","13.0339","0.0088500181","USD","false"
"9935652345","2022-09-11T02:30:09.123583+00:00","NEAR-PERP","sell","Market","16.8","4.764","80.0352","0.0543439008","USD","false"
"9935652343","2022-09-11T02:30:09.123583+00:00","NEAR-PERP","sell","Market","2.4","4.764","11.4336","0.0077634144","USD","false"
"9935652341","2022-09-11T02:30:09.123583+00:00","NEAR-PERP","sell","Market","0.1","4.764","0.47640000000000005","0.0003234756","USD","false"
"9935652339","2022-09-11T02:30:09.123583+00:00","NEAR-PERP","sell","Market","1.4","4.766","6.6724","0.0045305596","USD","false"
"9935652337","2022-09-11T02:30:09.123583+00:00","NEAR-PERP","sell","Market","2","4.766","9.532","0.006472228","USD","false"
"9935001912","2022-09-11T01:00:12.046481+00:00","DOT-PERP","buy","Market","1.1","7.786","8.5646","0.0058153634","USD","false"
"9935001910","2022-09-11T01:00:12.046481+00:00","DOT-PERP","buy","Market","0.6","7.786","4.6716","0.0031720164","USD","false"
"9935001680","2022-09-11T01:00:10.402416+00:00","ATOM-PERP","sell","Market","6.82","15.8725","108.25045000000001","0.07350205555","USD","false"
"9934548054","2022-09-11T00:11:06.930594+00:00","DOT-PERP","sell","Market","1.7","7.811","13.278699999999999","0.0090162373","USD","false"
"9934394830","2022-09-11T00:00:10.789828+00:00","DOT-PERP","buy","Market","1.7","7.778","13.222599999999998","0.0089781454","USD","false"
"9934223553","2022-09-10T23:39:28.921303+00:00","DOT-PERP","sell","Market","1.8","7.811","14.059800000000001","0.0095466042","USD","false"
"9933902132","2022-09-10T23:00:24.565776+00:00","DOT-PERP","buy","Market","1.8","7.781","14.005799999999999","0.0095099382","USD","false"
"9933901115","2022-09-10T23:00:20.751768+00:00","NEAR-PERP","buy","Market","8.7","4.839","42.0993","0.0285854247","USD","false"
"9933901113","2022-09-10T23:00:20.751768+00:00","NEAR-PERP","buy","Market","4.3","4.839","20.8077","0.0141284283","USD","false"
"9933901111","2022-09-10T23:00:20.751768+00:00","NEAR-PERP","buy","Market","9.7","4.839","46.9383","0.0318711057","USD","false"
"9933900955","2022-09-10T23:00:19.415144+00:00","ATOM-PERP","buy","Market","6.82","16.134","110.03388000000001","0.07471300452","USD","false"
"9933721130","2022-09-10T22:45:16.692567+00:00","NEAR-PERP","sell","Market","22.2","4.863","107.9586","0.0733038894","USD","false"
"9933456300","2022-09-10T22:22:53.130097+00:00","ATOM-PERP","sell","Market","6.64","16.3315","108.44115999999998","0.07363154764","USD","false"
"9933217743","2022-09-10T22:00:18.048436+00:00","NEAR-PERP","buy","Market","18.8","4.823","90.67240000000001","0.0615665596","USD","false"
"9933217741","2022-09-10T22:00:18.048436+00:00","NEAR-PERP","buy","Market","3.4","4.822","16.3948","0.0111320692","USD","false"
"9933217407","2022-09-10T22:00:17.430688+00:00","ATOM-PERP","buy","Market","6.64","16.199","107.56136000000001","0.07303416344","USD","false"
"9931723023","2022-09-10T19:00:18.208375+00:00","CRV-PERP","buy","Market","87","1.22365","106.45755","0.07228467645","USD","false"
"9931722967","2022-09-10T19:00:17.679409+00:00","LINK-PERP","buy","Market","17.4","7.986","138.95639999999997","0.0943513956","USD","false"
"9931034840","2022-09-10T17:30:08.926912+00:00","CRV-PERP","buy","Market","20","1.19595","23.919","0.016241001","USD","false"
"9929242820","2022-09-10T13:55:55.128467+00:00","CRV-PERP","buy","Market","69","1.17335","80.96114999999999","0.05497262085","USD","false"
"9926315399","2022-09-10T08:15:07.328713+00:00","CRV-PERP","sell","Market","89","1.18705","105.64744999999999","0.07173461855","USD","false"
"9925959021","2022-09-10T07:49:16.114024+00:00","CRV-PERP","sell","Market","21","1.1793","24.7653","0.0168156387","USD","false"
"9925906626","2022-09-10T07:47:19.972646+00:00","CHZ-PERP","sell","Market","120","0.201218","24.146160000000002","0.01639524264","USD","false"
"9925906624","2022-09-10T07:47:19.972646+00:00","CHZ-PERP","sell","Market","210","0.201222","42.256620000000005","0.02869224498","USD","false"
"9925906622","2022-09-10T07:47:19.972646+00:00","CHZ-PERP","sell","Market","370","0.201228","74.45436","0.05055451044","USD","false"
"9925697903","2022-09-10T07:30:06.832422+00:00","NEAR-PERP","sell","Market","22.7","4.81","109.18699999999998","0.074137973","USD","false"
"9925633202","2022-09-10T07:19:41.236497+00:00","DOT-PERP","sell","Market","1.8","7.761","13.969800000000001","0.0094854942","USD","false"
"9925476169","2022-09-10T07:00:10.015943+00:00","CHZ-PERP","buy","Market","700","0.204178","142.9246","0.0970458034","USD","false"
"9925211101","2022-09-10T06:30:12.295960+00:00","NEAR-PERP","buy","Market","22.7","4.847","110.02690000000001","0.0747082651","USD","false"
"9924929370","2022-09-10T06:00:11.966931+00:00","DOT-PERP","buy","Market","1.8","7.821","14.0778","0.0095588262","USD","false"
"9924360303","2022-09-10T05:00:07.291226+00:00","1INCH-PERP","sell","Market","170","0.6585","111.945","0.076010655","USD","false"
"9924360229","2022-09-10T05:00:06.750251+00:00","ATOM-PERP","sell","Market","7.03","15.951","112.13553","0.07614002487","USD","false"
"9923800970","2022-09-10T04:00:10.654821+00:00","NEAR-PERP","sell","Market","23.7","4.792","113.57039999999999","0.0771143016","USD","false"
"9923800910","2022-09-10T04:00:10.055644+00:00","CHZ-PERP","sell","Market","720","0.201587","145.14264","0.09855185256","USD","false"
"9923413813","2022-09-10T03:08:53.379000+00:00","DOT-PERP","sell","Market","1.9","7.762","14.747799999999998","0.0100137562","USD","false"
"9923329750","2022-09-10T03:00:09.043312+00:00","DOT-PERP","buy","Market","1.9","7.787","14.7953","0.0100460087","USD","false"
"9922863757","2022-09-10T02:00:12.431841+00:00","ATOM-PERP","buy","Market","6.69","16.039","107.30091000000002","0.07285731789","USD","false"
"9922863755","2022-09-10T02:00:12.431841+00:00","ATOM-PERP","buy","Market","0.34","16.039","5.453260000000001","0.00370276354","USD","false"
"9922863256","2022-09-10T02:00:08.575261+00:00","DOT-PERP","sell","Market","1.9","7.753","14.730699999999999","0.0100021453","USD","false"
"9922628407","2022-09-10T01:30:12.824610+00:00","NEAR-PERP","buy","Market","23.7","4.856","115.0872","0.0781442088","USD","false"
"9922467365","2022-09-10T01:11:19.362781+00:00","ATOM-PERP","sell","Market","7.09","16.2275","115.05297499999999","0.078120970025","USD","false"
"9922426188","2022-09-10T01:07:35.308780+00:00","NEAR-PERP","sell","Market","23.4","4.884","114.2856","0.0775999224","USD","false"
"9922313573","2022-09-10T01:00:15.725944+00:00","CHZ-PERP","buy","Market","720","0.205048","147.63456","0.10024386624","USD","false"
"9922313361","2022-09-10T01:00:14.284450+00:00","CHZ-PERP","sell","Market","710","0.204963","145.52373","0.09881061267","USD","false"
"9922313219","2022-09-10T01:00:13.662029+00:00","DOT-PERP","buy","Market","1.9","7.786","14.793399999999998","0.0100447186","USD","false"
"9922313173","2022-09-10T01:00:13.167850+00:00","1INCH-PERP","buy","Market","170","0.6694","113.798","0.077268842","USD","false"
"9922313065","2022-09-10T01:00:12.597190+00:00","ATOM-PERP","buy","Market","7.09","16.0525","113.81222499999998","0.077278500775","USD","false"
"9922068068","2022-09-10T00:35:11.539708+00:00","DOT-PERP","sell","Market","1.8","7.702","13.8636","0.0094133844","USD","false"
"9921987739","2022-09-10T00:30:11.267752+00:00","NEAR-PERP","buy","Market","23.4","4.852","113.5368","0.0770914872","USD","false"
"9921647241","2022-09-10T00:07:56.292652+00:00","NEAR-PERP","sell","Market","23.4","4.886","114.33239999999999","0.0776316996","USD","false"
"9921529687","2022-09-10T00:02:05.433894+00:00","ATOM-PERP","sell","Market","7","16.2545","113.7815","0.0772576385","USD","false"
"9921493013","2022-09-10T00:00:20.795580+00:00","CHZ-PERP","buy","Market","710","0.205784","146.10664","0.09920640856","USD","false"
"9921492931","2022-09-10T00:00:20.278492+00:00","ATOM-PERP","buy","Market","7","16.1395","112.97650000000002","0.0767110435","USD","false"
"9921492363","2022-09-10T00:00:17.757575+00:00","NEAR-PERP","buy","Market","23.4","4.816","112.69439999999999","0.0765194976","USD","false"
"9921491966","2022-09-10T00:00:16.195687+00:00","DOT-PERP","buy","Market","1.5","7.763","11.6445","0.0079066155","USD","false"
"9921491964","2022-09-10T00:00:16.195687+00:00","DOT-PERP","buy","Market","0.3","7.763","2.3289","0.0015813231","USD","false"
"9921258716","2022-09-09T23:35:27.355902+00:00","NEAR-PERP","sell","Market","1","4.849","4.849","0.003292471","USD","false"
"9921258714","2022-09-09T23:35:27.355902+00:00","NEAR-PERP","sell","Market","22.3","4.85","108.155","0.073437245","USD","false"
"9921191284","2022-09-09T23:30:14.986420+00:00","NEAR-PERP","buy","Market","23.3","4.813","112.1429","0.0761450291","USD","false"
"9920988909","2022-09-09T23:18:43.025670+00:00","DOT-PERP","sell","Market","1.8","7.796","14.0328","0.0095282712","USD","false"
"9920920883","2022-09-09T23:15:46.471569+00:00","ATOM-PERP","sell","Market","6.82","16.245","110.79090000000001","0.0752270211","USD","false"
"9920799925","2022-09-09T23:08:19.326969+00:00","NEAR-PERP","sell","Market","22.7","4.86","110.322","0.074908638","USD","false"
"9920776322","2022-09-09T23:05:07.655782+00:00","CHZ-PERP","sell","Market","710","0.208426","147.98246","0.10048009034","USD","false"
"9920722993","2022-09-09T23:00:18.419930+00:00","ATOM-PERP","buy","Market","6.82","16.0715","109.60763","0.07442358077","USD","false"
"9920464163","2022-09-09T22:30:15.286905+00:00","NEAR-PERP","buy","Market","20.4","4.842","98.77679999999998","0.0670694472","USD","false"
"9920464161","2022-09-09T22:30:15.286905+00:00","NEAR-PERP","buy","Market","2.3","4.842","11.136599999999998","0.0075617514","USD","false"
"9920236687","2022-09-09T22:03:33.347357+00:00","ATOM-PERP","sell","Market","6.73","16.2735","109.52065499999999","0.074364524745","USD","false"
"9920204249","2022-09-09T22:00:25.541935+00:00","DOT-PERP","buy","Market","1.8","7.75","13.950000000000001","0.00947205","USD","false"
"9920204149","2022-09-09T22:00:24.910595+00:00","DOT-PERP","sell","Market","1.8","7.749","13.9482","0.0094708278","USD","false"
"9920203617","2022-09-09T22:00:19.597893+00:00","ATOM-PERP","buy","Market","6.73","16.168","108.81064","0.07388242456","USD","false"
"9920202333","2022-09-09T22:00:12.644402+00:00","NEAR-PERP","sell","Market","22.6","4.781","108.0506","0.0733663574","USD","false"
"9920013382","2022-09-09T21:37:07.583616+00:00","AXS-PERP","sell","Market","7.6","14.571","110.7396","0.0751921884","USD","false"
"9919863369","2022-09-09T21:15:14.342966+00:00","ATOM-PERP","sell","Market","6.74","16.165","108.9521","0.0739784759","USD","false"
"9919497865","2022-09-09T20:30:17.119165+00:00","NEAR-PERP","buy","Market","22.6","4.802","108.5252","0.0736886108","USD","false"
"9919233166","2022-09-09T20:00:33.494544+00:00","ATOM-PERP","buy","Market","6.74","16.0475","108.16015","0.07344074185","USD","false"
"9918826176","2022-09-09T19:19:28.941734+00:00","ATOM-PERP","sell","Limit","3.7","15.984","59.140800000000006","0.0114733152","USD","false"
"9918826090","2022-09-09T19:19:28.389662+00:00","ATOM-PERP","sell","Limit","0.01","15.984","0.15984","0.00003100896","USD","false"
"9918825578","2022-09-09T19:19:26.411169+00:00","ATOM-PERP","sell","Limit","1.95","15.984","31.1688","0.0060467472","USD","false"
"9918825570","2022-09-09T19:19:26.311473+00:00","ATOM-PERP","sell","Limit","1.06","15.984","16.94304","0.00328694976","USD","false"
"9918825548","2022-09-09T19:19:26.235783+00:00","ATOM-PERP","sell","Limit","0.02","15.984","0.31968","0.00006201792","USD","false"
"9918825526","2022-09-09T19:19:25.928248+00:00","ATOM-PERP","sell","Limit","0.03","15.984","0.47952","0.00009302688","USD","false"
"9918621592","2022-09-09T19:00:30.336911+00:00","ATOM-PERP","buy","Market","6.77","15.892","107.58883999999999","0.07305282236","USD","false"
"9918151969","2022-09-09T18:15:32.498514+00:00","ATOM-PERP","sell","Market","6.9","15.8415","109.30635000000001","0.07421901165","USD","false"
"9917946093","2022-09-09T18:00:26.472510+00:00","DOT-PERP","buy","Market","1.2","7.762","9.3144","0.0063244776","USD","false"
